TIMESTEP,VTYPE,VID,SAMPLE,RUN,CS,TIME1,DO1,TEMP1,TIME2,DO2,TEMP2,TIME3,DO3,TEMP3,TIME4,DO4,TEMP4,TIME5,DO5,TEMP5,TIME6,DO6,TEMP6,TIME7,DO7,TEMP7,BW (g),WW (g),Diam,Height,GF,SOMF,GF_G,SOMF_SOM,GF_AFG,SOMF_AFSOM,Color,GrazingCorr_gWWperday,TRT,STYPE
2,S,4,TP1B18,16,S,13:26,8.35,13.6,13:31,8.21,13.6,13:37,8.07,13.6,13:42,7.95,13.6,13:47,7.9,13.6,13:52,7.82,13.6,13:56,7.77,13.6,1.0735,2.7689,20,14,,,,,,,,0.036275443,1,S
2,S,5,TP1B19,16,S,13:27,8.48,13.6,13:32,8.27,13.6,13:37,8.1,13.6,13:43,7.96,13.6,13:47,7.91,13.6,13:52,7.82,13.6,13:56,7.76,13.6,0.9363,2.2716,19,13,,,,,,,,0.094934828,1,S
2,S,6,TP1B20,16,S,13:27,8.47,13.6,13:32,8.32,13.6,13:37,8.21,13.6,13:43,8.11,13.6,13:48,8.06,13.6,13:52,7.99,13.6,13:56,7.94,13.6,0.6332,1.7869,20,11,,,,,,,,0.00417265,1,S
2,S,7,TP1C21,16,S,13:27,8.41,13.6,13:32,8.2,13.6,13:37,8.06,13.6,13:43,7.96,13.6,13:48,7.87,13.6,13:53,7.82,13.6,13:57,7.74,13.6,0.5661,1.3567,17,10.5,,,,,,,,0.078091718,1,S
2,S,8,TP1C22,16,S,13:27,8.43,13.6,13:32,8.23,13.6,13:38,8.06,13.6,13:43,7.92,13.6,13:48,7.79,13.6,13:53,7.75,13.6,13:57,7.66,13.6,0.8349,2.0212,18,12,,,,,,,,0.078204802,1,S
2,S,9,TP1C23,16,S,13:28,8.41,13.6,13:33,8.26,13.6,13:38,8.12,13.6,13:44,8.01,13.6,13:49,7.95,13.6,13:53,7.9,13.6,13:57,7.83,13.6,0.6434,1.625,18.5,11,,,,,,,,0.019985888,1,S
2,S,10,TP1C24,16,S,13:28,8.48,13.6,13:33,8.28,13.6,13:38,8.12,13.6,13:44,7.99,13.6,13:49,7.93,13.6,13:53,7.89,13.6,13:57,7.82,13.6,1.0189,2.5246,19,14,,,,,,,,0.094735791,1,S
2,S,12,TP1C25,16,S,13:29,8.6,13.6,13:34,8.4,13.6,13:39,8.24,13.6,13:44,8.13,13.6,13:49,8.05,13.6,13:54,8,13.6,13:58,7.96,13.6,0.5953,1.541,17.5,11,,,,,,,,0.040740425,1,S
2,S,13,TP1C26,16,S,13:29,8.52,13.6,13:34,8.32,13.6,13:39,8.13,13.6,13:45,8.04,13.6,13:49,7.92,13.6,13:54,7.87,13.6,13:58,7.77,13.6,0.802,2.0387,18.5,13,,,,,,,,0.086422684,1,S
2,S,14,TP1C27,16,S,13:29,8.55,13.6,13:34,8.34,13.6,13:40,8.18,13.6,13:45,8.07,13.6,13:50,7.97,13.6,13:54,7.9,13.6,13:58,7.85,13.6,1.0429,2.6853,19,12.5,,,,,,,,0.026648359,1,S
2,S,15,TP1C28,16,S,13:29,8.56,13.6,13:35,8.35,13.6,13:40,8.16,13.6,13:45,8.05,13.6,13:50,7.92,13.6,13:54,7.86,13.6,13:59,7.75,13.6,0.6469,1.7939,18,12,,,,,,,,0.035421926,1,S
2,S,16,TP1C29,16,S,13:30,8.62,13.6,13:35,8.46,13.6,13:40,8.28,13.6,13:45,8.19,13.6,13:50,8.07,13.6,13:55,8.04,13.6,13:59,7.97,13.6,0.5622,1.4361,17,11,,,,,,,,0.031942988,1,S
2,S,17,TP1C30,16,S,13:30,8.71,13.6,13:35,8.49,13.6,13:41,8.35,13.6,13:46,8.22,13.6,13:50,8.18,13.6,13:55,8.15,13.6,13:59,8.1,13.6,0.6002,1.4571,18,11,,,,,,,,0.009664781,1,S
2,S,2,TP2A01,23,S,11:01,7.08,12.9,11:06,7.01,13,11:10,6.98,13.1,11:14,6.96,13.1,11:19,6.94,13.1,11:23,6.91,13.1,11:27,6.88,13.1,0.9182,2.2465,20,13,,,,,,,,-0.008382979,2,S
2,S,3,TP2A02,23,S,11:01,6.97,12.9,11:06,6.86,13,11:10,6.82,13.1,11:15,6.76,13.1,11:19,6.71,13.1,11:24,6.69,13.1,11:28,6.65,13.1,0.9908,2.4752,20,14,,,,,,,,0.322036456,2,S
2,S,4,TP2A03,23,S,11:02,7.01,12.9,11:06,6.91,13,11:10,6.87,13.1,11:15,6.82,13.1,11:20,6.79,13.1,11:24,6.75,13.1,11:28,6.71,13.1,0.5877,1.5185,18,10,,,,,,,,0.151699789,2,S
2,S,5,TP2A04,23,S,11:02,7.09,12.9,11:06,6.98,13,11:11,6.94,13.1,11:15,6.88,13.1,11:20,6.84,13.1,11:24,6.81,13.1,11:28,6.76,13.1,0.5781,1.4531,17,11,,,,,,,,0.040947907,2,S
2,S,7,TP2A05,23,S,11:02,7.21,13,11:07,7.1,13.1,11:11,7.01,13.1,11:15,6.98,13.1,11:20,6.93,13.1,11:24,6.88,13.1,11:29,6.83,13.1,1.2118,2.9447,20,13,,,,,,,,0.001502469,2,S
2,S,8,TP2A06,23,S,11:03,7.11,13,11:07,7.06,13.1,11:11,6.99,13.1,11:16,6.92,13.1,11:21,6.84,13.1,11:25,6.81,13.1,11:29,6.79,13.1,0.763,1.9117,19,12,,,,,,,,0.151451013,2,S
2,S,9,TP2A07,23,S,11:03,7.11,13,11:07,6.99,13.1,11:11,6.92,13.1,11:16,6.85,13.1,11:21,6.78,13.1,11:25,6.72,13.1,11:29,6.68,13.1,0.7205,1.8436,19,12,,,,,,,,0.020289492,2,S
2,S,10,TP2A08,23,S,11:03,7.14,13,11:08,7.05,13.1,11:12,7.01,13.1,11:16,6.94,13.1,11:21,6.9,13.1,11:25,6.88,13.1,11:29,6.86,13.1,0.4308,1.1212,15,10,,,,,,,,0.035587298,2,S
