SDN,Sat_1,Sat_2,Sat_3,Sat_4,Sat_5,Sat_6,Sat_7,Sat_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,uM_1,uM_2,uM_3,uM_4,uM_5,uM_6,uM_7,uM_8,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737716.739583333,110,79.1,67.1,66,72.1,53.7,49.3,32.4,13,11.7,NaN,11.4,11.4,10.1,9.9,8.9,284.886668107997,210.464498995904,NaN,176.722318517774,193.055744926235,147.840768928879,136.317022231808,91.5736364656678,8.90326483242694,6.57742668278966,NaN,5.52291763603268,6.03336911451449,4.62031279857738,4.26017320556936,2.86185500548996,1,0,0,0,0,0,0,0
737716.75,115.7,80.5,68.1,63.9,69.9,53.4,46.4,30.9,13,11.8,NaN,11.3,11.5,10.1,9.9,8.8,299.648977273594,213.740375035191,NaN,171.461541737606,186.770347490761,147.014842845478,128.298373865231,87.5277953423347,9.36461582828907,6.67980420761271,NaN,5.35850808605557,5.83693816772175,4.59450099523337,4.00957478171234,2.73541456785845,0,0,0,0,0,0,0,0
737716.760416667,117.1,80,68.7,64.5,70.5,53.2,49.2,31.7,13,11.7,NaN,11.5,11.5,10.1,10,8.9,303.274807594968,212.859164597627,NaN,172.341736954994,188.373526439179,146.464225456543,135.745604711297,89.5951937025207,9.4779301079745,6.65226466021711,NaN,5.38601590583767,5.88704064126443,4.57729312633737,4.24231529193378,2.80002480475407,0,0,0,0,0,0,0,0
737716.770833333,115.6,79.3,70,64.3,67.8,52.6,45.4,32,13.1,11.8,NaN,11.5,11.4,10.1,9.8,8.8,298.776850275323,210.554183109201,NaN,171.807343972188,181.542018113713,144.81237328974,125.806557039069,90.6436715519324,9.33736015611361,6.58022948650544,NaN,5.36931508132344,5.67354266246993,4.52566951964935,3.93170063876084,2.83279178548448,0,0,0,0,0,0,0,0
737716.78125,113.5,80.1,67.8,63.9,69.2,52.3,45,31.5,13,11.8,NaN,11.4,11.2,10.1,9.8,8.9,293.951243911434,212.678311059861,NaN,171.099335655844,186.076724952688,143.986447206338,124.698129223747,89.0299243416215,9.18655053164053,6.64661263391028,NaN,5.34718843852255,5.81526110859078,4.49985771630535,3.89706010449863,2.78235903311524,0,0,0,0,0,0,0,0
737716.791666667,114.7,79.5,69.7,65.8,62.5,52.7,44.6,30.3,13,11.8,NaN,11.5,10.9,10.1,9.8,8.9,297.059098472612,211.085215096866,NaN,175.815291343234,169.136153794576,145.087681984207,123.589701408425,85.6383081762264,9.28367705708519,6.59682527335665,NaN,5.49457126518013,5.28583517077868,4.53427345409736,3.86241957023642,2.67636440328228,0,0,0,0,0,0,0,0
737716.802083333,116.7,79.5,68.6,64.2,63.5,53.5,49.6,31.4,13,11.8,NaN,11.4,11.3,10.1,10.1,8.9,302.238856074575,211.085215096866,NaN,171.902618921834,170.388230052238,147.290151539945,136.553112455724,88.7472896611719,9.44555459949295,6.59682527335665,NaN,5.37229260959542,5.3249649994449,4.60310492968138,4.26755148620928,2.77352614729583,0,0,0,0,0,0,0,0
737716.8125,109.9,79.8,67.8,63.7,65.6,52.3,46,32.3,13.2,11.8,NaN,11.4,11.4,10.1,9.8,8.9,283.464112557257,211.881763078364,NaN,170.563813478518,175.65127416312,143.986447206338,127.469198762053,91.2910017852182,8.85880719286384,6.62171895363347,NaN,5.33045232447396,5.48944540793551,4.49985771630535,3.98366144015416,2.85302211967055,0,0,0,0,0,0,0,0
737716.822916667,116.7,78.5,68.4,64.9,67.5,52.5,48.7,32.4,13,11.7,NaN,11.4,11.4,10.1,9.9,8.9,302.238856074575,208.868055261421,NaN,173.776946542477,180.738734847723,144.537064595273,134.657991535275,91.5736364656678,9.44555459949295,6.52753469783803,NaN,5.43086900876547,5.64843849139706,4.51706558520135,4.20832525580584,2.86185500548996,0,0,0,0,0,0,0,0
737716.833333333,115.1,79.4,68.6,64.6,65.6,52.9,48.7,31.6,13,11.6,NaN,11.4,10.9,10.1,9.9,8.8,298.095049993005,211.707489450519,NaN,172.973663276487,177.525307022787,145.638299373142,134.657991535275,89.5106256575332,9.31605256556674,6.61627256236386,NaN,5.40576483769259,5.5480125952493,4.55148132299336,4.20832525580584,2.79738188816592,0,0,0,0,0,0,0,0
737716.84375,122.8,77.5,65.7,65.1,60.2,53.3,47.7,32.9,13,11.6,NaN,11.3,10.8,10,9.9,8.8,318.037116760564,206.641441214297,NaN,174.681476793711,163.260013882789,147.057738437239,131.892940374387,93.1930248143305,9.93928110383662,6.45794865973802,NaN,5.4591373458876,5.10219432098223,4.5958415662616,4.12191200619997,2.91246405445123,0,0,0,0,0,0,0,0
737716.854166667,117.1,77,64.2,64.9,61.6,53.1,45.5,34.7,13,11.6,NaN,11.2,11,10,9.7,8.8,303.274807594968,205.308270625818,NaN,174.514153893489,166.345842199724,146.505927035973,126.358608254262,98.2917313391267,9.4779301079745,6.41628447483649,NaN,5.45390817843268,5.19863248327157,4.57859638214804,3.94895331752804,3.07180859238473,0,0,0,0,0,0,0,0
737716.864583333,116.1,79.3,66,63.7,64.2,53.9,48.9,33,13.1,11.6,NaN,11.3,11.2,10,9.8,8.9,300.069137690009,211.440855332823,NaN,170.924885894922,172.631874883852,148.713172641035,135.505300423139,93.2694445483654,9.37774666197916,6.60793972538355,NaN,5.34173654275023,5.39508328282555,4.64757711860225,4.23480531355518,2.91485232040644,0,0,0,0,0,0,0,0
737716.875,120.2,79.1,65.7,64.7,68.3,53.1,51.1,32.2,13,11.7,NaN,11.3,11.1,10.1,9.9,8.9,311.303431878012,210.464498995904,NaN,173.608165108343,184.046876750265,146.188916762076,141.294114321408,91.0083671047687,9.72884029870653,6.57742668278966,NaN,5.42559425927693,5.75182438747,4.56868919188937,4.41571705485993,2.84418923385114,0,0,0,0,0,0,0,0
737716.885416667,117.9,78.6,65.4,65.3,60.2,53.5,50.8,32.3,13.1,11.6,NaN,11.3,10.9,10.1,10.1,9,304.721372382877,209.574416508952,NaN,175.218132636396,162.911943334936,147.290151539945,139.856816789331,91.0893734174282,9.52313808309511,6.5496098665214,NaN,5.47590888919294,5.09131643649403,4.60310492968138,4.37079869958531,2.84672083934709,0,0,0,0,0,0,0,0
737716.895833333,116,78.2,67.4,63.3,63.2,52.7,48.8,32.5,13.1,11.7,NaN,11.4,11.2,10.1,9.9,8.9,299.810680207072,208.06983339418,NaN,169.492769123865,169.942904870085,145.087681984207,134.934496651364,91.8562711461174,9.36966936080605,6.50258870536222,NaN,5.2969800963768,5.3110477176725,4.53427345409736,4.21696658076643,2.87068789130938,1,0,0,0,0,0,0,0
737716.90625,115.5,77.5,67.4,64,69.3,53.2,47.2,32.3,13.2,11.7,NaN,11.4,11.5,10.1,9.9,9,297.908143770366,206.207315703951,NaN,171.367096744508,185.167168542342,146.464225456543,130.510414793942,91.0893734174282,9.31021138103525,6.44438138958532,NaN,5.35555649554684,5.78683569417908,4.57729312633737,4.07870538139704,2.84672083934709,1,0,0,0,0,0,0,0
737716.916666667,123.7,78.4,66.4,64.2,67.6,53.6,46.7,32.7,13.1,11.8,NaN,11.3,11.1,10.2,9.9,9,319.711906393231,208.164539164708,NaN,172.266525501633,182.160598364831,147.246749386597,129.127889213498,92.2174151934955,9.99162155113542,6.50554844567499,NaN,5.38366540101358,5.69287450355743,4.60174852761412,4.0354987565941,2.88197434819349,1,0,0,0,0,0,0,0
737716.927083333,116,79.4,66.8,63.7,60.9,53.1,49.2,32.3,13.2,11.7,NaN,11.4,11.1,10.2,10,9,299.197789414393,211.262720863145,NaN,170.563813478518,164.106219532813,145.873178963214,135.745604711297,91.0893734174282,9.35051532640769,6.60237267526548,NaN,5.33045232447396,5.12863990039419,4.55882176896101,4.24231529193378,2.84672083934709,0,0,0,0,0,0,0,0
737716.9375,116.1,78,67.8,64.9,69.7,53.4,49.2,33,13.2,11.7,NaN,11.3,11.6,10.1,10,9,299.455718543199,207.537685482686,NaN,174.144820951027,185.84398003402,147.014842845478,135.745604711297,93.0634465255459,9.35857611548218,6.48595804371168,NaN,5.44236580258226,5.80798737527407,4.59450099523337,4.24231529193378,2.9084144798283,0,0,0,0,0,0,0,0
737716.947916667,114.9,77.6,68,64.1,69.1,53.4,48.4,33.5,13.2,11.8,NaN,11.5,11.3,10.2,10,9,296.360568997533,206.040411214048,NaN,171.272950989381,185.414593647396,146.697321217244,133.538359106235,94.4734987456299,9.26184664658831,6.43916529827014,NaN,5.35261425680922,5.79456821199437,4.58457782415288,4.17333455547957,2.9524813658863,0,0,0,0,0,0,0,0
737716.958333333,111.2,77.9,66.7,64.4,63.4,52.6,49.1,32.5,13.2,11.8,NaN,11.4,11,10.1,10,9,286.817191231729,206.836959195545,NaN,172.438141099161,171.206597328936,144.81237328974,135.469699010664,91.6533943054618,8.9635974508322,6.46405897854696,NaN,5.38902872364401,5.35054057531522,4.52566951964935,4.233692699877,2.86434759377029,0,0,0,0,0,0,0,0
737716.96875,118,79.4,66.4,64.4,60,52.7,51.6,32.7,13.1,11.9,NaN,11.5,11,10.1,10.2,9,304.979829865815,210.378414916893,NaN,172.074540463591,162.025170973757,145.087681984207,141.752467693067,92.2174151934955,9.53121538426822,6.57473638717709,NaN,5.37766549358056,5.06360306812166,4.53427345409736,4.43004149300166,2.88197434819349,0,0,0,0,0,0,0,0
737716.979166667,115.8,79.5,66.7,63.1,69.4,52.1,49.3,31.9,13.1,11.8,NaN,11.5,11.5,10.2,10,9,299.293765241198,211.085215096866,NaN,168.60098607535,185.434365033745,143.126038116449,136.02151041193,89.961331641361,9.35351475845983,6.59682527335665,NaN,5.26911013423809,5.79518610643619,4.47296825165477,4.25093788399056,2.81146733050069,0,0,0,0,0,0,0,0
737716.989583333,116.7,80.5,68.5,65.3,62.8,54.1,46.8,31.4,13.1,11.8,NaN,11.4,11,10.3,9.9,9.1,301.619882587632,213.740375035191,NaN,174.847990897131,169.586345619199,148.299925407069,129.404394329587,88.3560676515008,9.42621046901781,6.67980420761271,NaN,5.46434123686263,5.299904544634,4.63466233536687,4.04414008155469,2.76129969534036,0,0,0,0,0,0,0,0
737717,117.6,79.6,69.6,66,63.1,53.9,52.9,33.2,13.2,11.9,NaN,11.5,11.3,10.2,10.2,9.1,303.324655475282,210.908335357489,NaN,176.34968432604,169.314918366869,148.070891640626,145.323750793861,93.4210651601856,9.47948795159952,6.59129743601129,NaN,5.51127208969436,5.29142191283422,4.62750458280599,4.54165106549976,2.91959076067834,0,0,1,0,0,0,0,0
737717.010416667,113.9,81.4,65.4,65.8,69.3,53.6,48.7,32.7,13.2,12,NaN,11.4,11.3,10.3,10,9.1,293.781277709478,215.226991577839,NaN,176.186796340447,185.95124949008,146.929316114952,134.366076208134,92.0141214077731,9.18123875584342,6.72626387829986,NaN,5.50618152198409,5.8113397552997,4.59182811784962,4.1992023316499,2.87562102030668,0,0,0,0,0,0,0,0
737717.020833333,118.4,79.2,66.2,64.1,64.5,53.3,47.9,33.1,13.2,11.8,NaN,11.5,11.1,10.2,10,9.1,305.388088505726,210.288667115368,NaN,171.272950989381,173.807079800763,146.422607132567,132.158830603072,93.1396764097031,9.54397426419544,6.57193159307983,NaN,5.35261425680922,5.43181073194459,4.57599247242225,4.13022159519569,2.91079681260401,0,0,0,0,0,0,0,0
737717.03125,117.6,79.3,65.9,64,63.6,52.4,48.4,32.1,13.2,11.8,NaN,11.5,11.4,10.2,10,9,303.324655475282,210.554183109201,NaN,171.005754497978,170.296052389855,143.950180370479,133.538359106235,90.5253525293946,9.47948795159952,6.58022948650544,NaN,5.3442638445521,5.32208426744967,4.49872430684664,4.17333455547957,2.82909408492389,0,0,0,0,0,0,0,0
737717.041666667,116.6,79.4,67.6,64.8,68.6,52.2,49.7,30.6,13.2,11.9,NaN,11.3,11.3,10.2,10.1,9,300.745364187226,210.378414916893,NaN,173.876493029685,184.072954040685,143.400752201126,136.828421150192,86.2951958691425,9.39888006085463,6.57473638717709,NaN,5.43398003092959,5.75263935373102,4.4815536033854,4.27615542065728,2.69689342674988,0,0,0,0,0,0,0,0
737717.052083333,119.5,79.3,67.6,65.9,64.3,52.1,46.8,31.5,13.2,11.8,NaN,11.5,11.1,10.2,10,9,308.225308922586,210.554183109201,NaN,176.082487834637,173.26814311921,143.126038116449,129.123867896112,88.8332898652938,9.63264294401482,6.58022948650544,NaN,5.50292167743724,5.41496790796957,4.47296825165477,4.03537308257116,2.77621382165428,0,0,0,0,0,0,0,0
737717.0625,116.5,79.2,68,66.7,61.9,52.2,50.4,30.5,13.2,11.9,NaN,11.5,11,10.2,10.3,9,300.487435058421,209.848494476296,NaN,178.220059765862,167.155968054592,143.400752201126,138.157416645403,86.0131854251257,9.39081927178014,6.55817533834289,NaN,5.56972497549415,5.22395049861217,4.4815536033854,4.31768912573919,2.68808004953828,1,0,0,0,0,0,0,0
737717.072916667,111.1,80.3,67.9,64.6,59.8,53,48.1,29.5,13.2,11.9,NaN,11.4,11.1,10.2,10,9,286.559262102923,212.763056899578,NaN,172.973663276487,161.142067784273,145.598464878538,132.710642004337,83.1930809849577,8.95553666175771,6.64926110693099,NaN,5.40576483769259,5.03600436853157,4.55023641723038,4.14746677930925,2.59994627742227,0,0,0,0,0,0,0,0
737717.083333333,116.1,80.7,69.4,65.1,63.8,52.3,45.9,32.8,13.2,12,NaN,11.6,11.4,10.2,10,9.1,299.455718543199,213.376145212919,NaN,173.57881062001,170.831574567181,143.675466285802,126.640716590417,92.2955101582556,9.35857611548218,6.66842131423586,NaN,5.42467687417994,5.33882038149826,4.49013895511602,3.95776975406017,2.88441496838101,0,0,0,0,0,0,0,0
737717.09375,116.4,80.4,69.1,64.3,70.8,53,46.7,31.9,13.2,12,NaN,11.6,11.7,10.3,10,9,300.229505929615,212.582925342239,NaN,171.445737678443,188.3803606689,145.284584964412,128.847962195479,89.961331641361,9.38275848270565,6.64363164392272,NaN,5.35801417833748,5.88725422429214,4.54042705682891,4.02675049051438,2.81146733050069,0,0,0,0,0,0,0,0
737717.104166667,116.8,79.6,68.3,64.4,68.5,52.3,51.2,29.9,13.2,12,NaN,11.5,11.3,10.2,10.3,9,301.261222444837,210.467672353759,NaN,172.074540463591,183.804626119343,143.675466285802,140.35039151279,84.3211227610249,9.41500163900361,6.577525856421,NaN,5.37766549358056,5.74425358207835,4.49013895511602,4.3862238737668,2.63519978626867,0,0,0,0,0,0,0,0
737717.114583333,119.5,80.2,68.5,66.3,64,52.4,48.1,30.1,13.2,11.8,NaN,11.4,11.1,10.2,10.1,9,308.225308922586,212.943827053694,NaN,177.525601783763,172.459738096881,143.950180370479,132.423482038717,84.8851436490585,9.63264294401482,6.65491052733589,NaN,5.54802180710555,5.38970367200703,4.49872430684664,4.13849246948924,2.65282654069187,0,0,0,0,0,0,0,0
737717.125,116.1,80,68.8,65.6,60.8,52.9,49.8,31.4,13.1,11.8,NaN,11.3,10.8,10.2,10.1,8.9,300.069137690009,212.412795066029,NaN,176.023116400422,164.88719010089,145.323750793861,137.103729844659,88.7472896611719,9.37774666197916,6.63831474048468,NaN,5.50106620415095,5.15304675607508,4.54165106549976,4.28475935510528,2.77352614729583,0,0,0,0,0,0,0,0
737717.135416667,113.8,81.2,68.9,64.8,60.1,53.2,51.9,30.3,13.1,11.9,NaN,11.4,11.1,10.1,10.2,8.9,294.124615582455,215.147698882263,NaN,173.509185453814,161.950472806602,146.464225456543,142.576609947096,85.6383081762264,9.19196873499766,6.72378582668488,NaN,5.42250095174118,5.0612686044941,4.57729312633737,4.45579754819353,2.67636440328228,0,0,0,0,0,0,0,0
737717.145833333,117.1,82.3,69.4,65.8,63.9,53.3,50.8,30.7,13,11.9,NaN,11.3,11.1,10.1,10.1,8.8,303.274807594968,218.062261305545,NaN,176.559772243106,172.190269756105,146.73953415101,139.856816789331,86.9612723951351,9.4779301079745,6.81487159527298,NaN,5.51783774745628,5.38128226001952,4.58589706078537,4.37079869958531,2.71770961919917,0,0,0,0,0,0,0,0
737717.15625,119.3,81.7,69.1,66.2,62.7,53.5,54.2,31.8,12.9,11.8,NaN,11.4,11,10,10.1,8.7,309.607754973938,216.926566961182,NaN,177.2578406951,169.316303667576,147.609549838504,149.217312401215,90.277286284327,9.67584708337826,6.77937892871998,NaN,5.53965375008126,5.29146520618713,4.61308675037515,4.66333247081739,2.82134153023086,0,0,0,0,0,0,0,0
737717.166666667,118.6,81.7,71.7,68.4,63,53,48,29.7,12.9,11.7,NaN,11.3,10.9,9.9,9.8,8.6,307.791112656404,217.382421845327,NaN,183.536298198001,170.489243024933,146.547711527096,133.011337838664,84.5032673700091,9.61907346260404,6.79362528424672,NaN,5.73586781042568,5.32812185214491,4.57990222911108,4.15686411146521,2.64089216107285,0,0,0,0,0,0,0,0
737717.177083333,122.1,83.9,70.6,66.4,62.4,53.5,45.8,30.5,12.9,11.8,NaN,11.2,10.9,10,9.6,8.6,316.874324244072,222.767918825498,NaN,178.54760891414,168.865535948505,147.609549838504,127.469620435679,86.77944965607,9.90294156647515,6.96193258408331,NaN,5.57996152616225,5.27737783450544,4.61308675037515,3.98367461827862,2.71202730345865,0,0,0,0,0,0,0,0
737717.1875,116.1,81.6,70.7,68.4,63.1,52.8,45.2,29.8,12.9,11.7,NaN,11.3,11,9.9,9.6,8.6,301.303104379498,217.116347889579,NaN,183.536298198001,170.396471474068,145.994701294919,125.799712744382,84.7877901557667,9.41631053126753,6.78530995342145,NaN,5.73586781042568,5.32522255997461,4.5626195791899,3.93148674118327,2.64978405387108,0,0,0,0,0,0,0,0
737717.197916667,115.4,81.5,70,66.3,59.6,52.9,46.2,29.2,12.9,11.7,NaN,11.3,10.7,10,9.6,8.6,299.486462061965,216.850273933832,NaN,177.901411849817,161.978814718251,145.954115634708,128.582892229878,83.0806534412211,9.35953691049331,6.77699462259618,NaN,5.55976660571963,5.06215434459189,4.56135119803449,4.01846653634219,2.59643269708173,0,0,0,0,0,0,0,0
737717.208333333,117.3,81.7,70.4,65.1,63.3,53.4,50.5,28.9,12.9,11.8,NaN,11.3,11,10,9.8,8.6,304.417348352413,216.926566961182,NaN,174.681476793711,170.936555377313,147.333644137871,139.939011684427,82.2270850839483,9.51363673830905,6.77937892871998,NaN,5.4591373458876,5.34210123686835,4.60446415831837,4.37336745060402,2.56975701868705,0,0,0,0,0,0,0,0
737717.21875,116.6,80.9,70,66.7,67.2,52.5,51.1,30.4,12.9,11.6,NaN,11.1,11.2,9.9,9.9,8.6,302.600706034879,215.707001215957,NaN,179.735383297843,180.698784925153,145.165185946652,141.294114321408,86.4949268703123,9.45686311753483,6.74126511706847,NaN,5.61708179566983,5.64718997828469,4.53669560430814,4.41571705485993,2.70313541066043,0,0,0,0,0,0,0,0
737717.229166667,116.1,82.6,70.6,65.6,67.4,53.2,46.1,30.8,12.9,11.7,NaN,11.3,11.2,10,9.7,8.6,301.303104379498,219.77708744705,NaN,176.023116400422,181.236578927907,146.781832736606,128.024875615857,87.6330180133428,9.41631053126753,6.86846326167416,NaN,5.50106620415095,5.6639970913153,4.58721897420482,4.00102742720973,2.73870298185333,0,0,0,0,0,0,0,0
737717.239583333,114.7,81.4,70.1,66.3,67.5,53.3,45.7,31.2,13,11.6,NaN,11.2,11.2,9.9,9.6,8.6,297.059098472612,217.040171804436,NaN,178.278711912763,181.505475929284,147.377226875363,127.19130248713,88.7711091563732,9.28367705708519,6.78292930197,NaN,5.57155796964694,5.6724006478306,4.60582620399284,3.97497663876273,2.77427055304623,0,0,0,0,0,0,0,0
737717.25,115.4,81.6,70.6,68.8,71.5,53.2,45.2,29.3,12.9,11.7,NaN,11.2,11.4,9.9,9.6,8.6,299.486462061965,217.116347889579,NaN,185.001136947181,191.449178394255,147.100721759274,125.799712744382,83.3651762269787,9.35953691049331,6.78530995342145,NaN,5.78164688252956,5.98316077236873,4.59718487903225,3.93148674118327,2.60532458987995,0,0,0,0,0,0,0,0
737717.260416667,116,83.5,69,68.3,67.6,53.1,46.3,29.9,12.9,11.7,NaN,11.2,11.2,9.9,9.7,8.6,301.043584048422,222.171753048773,NaN,183.656651940297,181.77437293066,146.824216643185,128.580298069722,85.0723129415243,9.40820001401407,6.9433012391016,NaN,5.73962909995304,5.6808042043459,4.58854355407166,4.01838546377029,2.6586759466693,0,0,0,0,0,0,0,0
737717.270833333,117.6,82.1,71.4,67.1,65.7,54.1,46.4,31.3,12.8,11.7,NaN,11.3,11.1,10,9.7,8.5,305.824499745881,218.446717668315,NaN,180.048035220554,177.040699890079,149.2649840423,128.858009296654,89.2542451771752,9.55761296786927,6.8268866075478,NaN,5.62685277894098,5.53286767579472,4.6648223027158,4.02706448205057,2.78936949738031,0,0,0,0,0,0,0,0
737717.28125,117.3,82.1,72.5,67.6,64.2,53.2,46.6,30.2,12.8,11.6,NaN,11.2,10.9,9.9,9.6,8.4,305.044335205713,218.906610628307,NaN,181.77437293066,173.736657177789,147.100721759274,129.696164024076,86.3099368160353,9.53323130213491,6.84125916083215,NaN,5.6808042043459,5.42960988742386,4.59718487903225,4.05325845440576,2.69735411013299,0,0,0,0,0,0,0,0
737717.291666667,117.8,85.1,71.8,67.1,61.5,53.7,46.9,30.5,12.7,11.7,NaN,11.2,10.7,9.8,9.5,8.4,306.97671390897,226.428936340726,NaN,180.429887923777,167.142568878732,148.806434207005,130.816824869373,87.1673202943403,9.59362191102474,7.07634653230595,NaN,5.63878642176938,5.22353174819465,4.6504917247017,4.08828129474882,2.72414901851179,0,0,0,0,0,0,0,0
737717.302083333,118.2,85.5,74.1,69.1,60.7,53.5,45.5,30.1,12.6,11.7,NaN,11,10.5,9.7,9.4,8.3,308.655796814724,227.493232163714,NaN,186.598988571443,165.677314881526,148.575506408858,127.190149611143,86.2167182238332,9.64609653149335,7.10960785560703,NaN,5.83158286678677,5.17773969877887,4.64327477995055,3.97494060913629,2.69444084704773,0,0,0,0,0,0,0,0
737717.3125,117.8,84.6,74.6,69.7,66.2,53.4,47.9,27.1,12.5,11.5,NaN,11.1,10.4,9.6,9.4,8.2,308.248309779439,226.048231727015,NaN,187.819433521134,181.078185952103,148.621784525443,133.899080579643,77.7977879527366,9.63336176571783,7.06444876951731,NaN,5.86972415529516,5.6590470014408,4.64472106148643,4.18460780610172,2.43133283182501,0,0,0,0,0,0,0,0
737717.322916667,118.4,86.1,75.7,69.6,69.6,54,48.9,29.4,12.5,11.6,NaN,10.9,11,9.6,9.4,8.1,309.818335126363,229.571975336142,NaN,188.35002086564,187.949198329558,150.29169221674,136.694468483184,84.5902070534569,9.68242812445664,7.17457264004443,NaN,5.88630604617914,5.87377955902112,4.69690893858179,4.27196913817065,2.64360919599528,0,0,0,0,0,0,0,0
737717.333333333,111.6,83,75.1,70.5,66.1,53.6,47.7,27.3,12.6,11.4,NaN,11.1,10.8,9.6,9.4,8.1,291.421209175323,222.241703590533,NaN,189.975180247345,179.260580027448,149.178420422542,133.340002998934,78.5480494067814,9.10748200435412,6.94548733016231,NaN,5.93709545119524,5.60224326606188,4.66211702051822,4.16713553968793,2.4547799677099,0,0,0,0,0,0,0,0
737717.34375,118.1,85,74.9,68.9,60.7,53.9,45.2,28.1,12.5,11.6,NaN,10.9,10.5,9.7,9.2,8.2,309.033322452901,226.639000041487,NaN,186.455695943141,165.677314881526,149.686351316588,126.907852922996,80.6685550358634,9.65789494508724,7.08291143326106,NaN,5.82710469226642,5.17773969877887,4.67799085307168,3.96611828623653,2.52104991049014,0,0,0,0,0,0,0,0
737717.354166667,116.4,84.7,75.5,68.3,73.3,54,48.7,27.7,12.6,11.5,NaN,11,10.9,9.7,9.5,8.2,303.955454731251,226.315428218418,NaN,184.43865295846,198.362881170279,149.96406254352,135.83751324389,79.5202482026126,9.49920166045538,7.07279918177442,NaN,5.76406815921182,6.19922748828924,4.68666987135196,4.24518761309739,2.48516307902408,0,0,0,0,0,0,0,0
737717.364583333,122.1,83.7,76.2,68.8,72.2,53.8,46.6,27.6,12.6,11.6,NaN,10.9,11.2,9.6,9.5,8.2,318.839871328916,223.172756511441,NaN,186.18507809707,194.143634993989,149.735056319641,129.98004347362,79.2331714943,9.96436875207561,6.97458455251706,NaN,5.81864735599317,6.06736780404992,4.67951297955,4.06213024169073,2.47619137115757,1,0,0,0,0,0,0,0
737717.375,107.7,83.5,76.8,67.5,61.1,53.8,45.2,29.5,12.6,11.6,NaN,11.1,10.6,9.8,9.4,8.2,281.237134661132,222.639488276049,NaN,181.891130024054,166.411565101438,149.083541160835,126.35153324008,84.6876289522409,8.78920978377186,6.95791887855645,NaN,5.68445309156992,5.2006864523232,4.65915185826725,3.94873220951561,2.64665382062132,1,0,0,0,0,0,0,0
737717.385416667,117.8,84,75.7,67.5,66.4,53.6,50.1,26.9,12.6,11.6,NaN,11.2,10.5,9.8,9.5,8.2,307.61127635173,223.972658864529,NaN,181.505475929284,181.235151699067,148.529327253174,139.742493090737,77.2236345361112,9.61345322681824,6.99958306345799,NaN,5.6724006478306,5.66395248762631,4.64183159113615,4.36722586070184,2.41338941609198,0,0,0,0,0,0,0,0
737717.395833333,115.9,85.1,73.9,68.9,75.4,53.7,45.5,27.3,12.6,11.6,NaN,11.2,11.2,9.7,9.4,8.3,302.649804152509,226.905634159183,NaN,185.270033948558,202.748339038044,149.130928862723,127.190149611143,78.196558389058,9.4583975296115,7.09124427024136,NaN,5.79005043904486,6.33628161253966,4.66063281651112,3.97494060913629,2.44379518685724,0,0,0,0,0,0,0,0
737717.40625,117.8,82.9,73.2,69.1,64.6,53.1,43.9,28.1,12.7,11.5,NaN,11,10.9,9.7,9.3,8.2,306.97671390897,221.505891373162,NaN,186.598988571443,174.819128562074,147.464661501128,122.987139456489,80.6685550358634,9.59362191102474,6.9224917611464,NaN,5.83158286678677,5.46343923251685,4.60855870682943,3.84358833228604,2.52104991049014,0,0,0,0,0,0,0,0
737717.416666667,117.4,84.7,74.9,69.1,61.6,53.9,49.2,27.9,12.6,11.7,NaN,11.1,10.3,9.7,9.7,8.3,306.566755888736,225.364640517738,NaN,186.202623476476,168.859064788826,149.686351316588,136.633923650763,79.9151640679384,9.58080992214314,7.04308520900486,NaN,5.81919568337009,5.27717559812568,4.67799085307168,4.27007699389845,2.49750497118377,0,0,0,0,0,0,0,0
737717.427083333,110,85.7,76.3,67.1,74.9,54.7,44.8,27.8,12.6,11.7,NaN,11.1,10.9,9.7,9.3,8.2,287.243127323347,228.025380075208,NaN,180.813256660949,202.69276670742,151.908041132047,125.508515891815,79.8073249109253,8.97690878565371,7.12623851725757,NaN,5.65076744361987,6.33454486866118,4.74742299931393,3.92238627076115,2.4941347868906,1,0,1,0,0,0,0,0
737717.4375,110.4,85.9,80.4,69,66.8,54.6,49.5,27.2,12.5,11.6,NaN,11.1,10.8,9.7,9.6,8.1,288.884663834042,229.03870710075,NaN,185.9331551357,181.158952281899,151.630329905115,137.767384532012,78.2603276140826,9.0282100079393,7.15790696608382,NaN,5.81077427138258,5.66157110700354,4.73874398103365,4.30549986036664,2.44578809969631,1,0,0,0,0,0,0,0
737717.447916667,118.6,88.6,78.4,69.1,63.6,54.4,44.7,27.5,12.5,11.7,NaN,11.2,10.2,9.6,9.2,8.1,310.341676908671,235.741524791872,NaN,185.807827951311,174.718157854245,151.404964010938,125.504004992432,79.1234929921791,9.69878357736957,7.36738311119044,NaN,5.80685755207547,5.46028370067646,4.73170085664535,3.92224529634453,2.47276370373708,0,0,0,0,0,0,0,0
