SDN,Sat_1,Sat_2,Sat_3,Sat_4,Sat_5,Sat_6,Sat_7,Sat_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,uM_1,uM_2,uM_3,uM_4,uM_5,uM_6,uM_7,uM_8,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737973.534,105.4,88.1,79.4,NaN,71.1,62.8,57.1,29.2,13.9,13.4,11.4,NaN,12.1,11.1,11.2,9.8,268.0184577,226.3099645,212.6023044,NaN,187.6010416,169.226118,153.5401878,80.91523052,8.376100309,7.07262843,6.644237277,NaN,5.862898981,5.288646728,4.79843077,2.528759001,0,0,0,1,0,0,0,0
737973.5444,106,89.3,80.6,NaN,73.2,63.5,57.3,29.1,13.8,13.4,11.4,NaN,12.1,11.1,11.1,9.8,270.0893901,229.3925066,215.8154375,NaN,193.1420006,171.1123964,154.4053593,80.63812356,8.440820993,7.168963891,6.744653962,NaN,6.036064773,5.347596612,4.825469069,2.520098868,0,0,0,1,0,0,0,0
737973.5549,106.6,89.8,79.9,NaN,72.5,64.2,56.3,29.4,14,13.5,11.4,NaN,12.2,11.2,11.2,9.6,270.5236927,230.2078835,213.9411098,NaN,190.896788,172.6318749,151.3890118,81.82547687,8.454393797,7.194446011,6.686077562,NaN,5.965897493,5.395083283,4.731202318,2.557205978,0,0,0,1,0,0,0,0
737973.5576,106.3,89.8,77.2,78.9,71.9,63.9,57.9,29.1,13.9,13.4,11.3,13.2,12.2,11.2,11.2,9.8,270.3070403,230.6768991,207.1491553,203.5060826,189.3169525,171.8251839,155.6913638,80.63812356,8.447622987,7.209103666,6.473815716,6.35996258,5.916524549,5.369872613,4.865659222,2.520098868,0,0,0,0,0,0,0,0
737973.5681,106.4,89.5,77,76.9,71,64,56.7,29.1,14,13.5,11.4,13.1,12.1,11.2,11.3,9.9,270.0161436,229.4388148,206.1760383,198.7538044,187.3371864,172.0940809,152.1419314,80.46298878,8.438531895,7.170411113,6.443403909,6.211444602,5.854652991,5.37827617,4.754732527,2.514625564,0,0,0,0,0,1,0,1
737973.5785,106.1,90.3,85.7,80.2,74.2,69.3,62.1,34.5,13.9,13.4,11.4,13.5,12.2,11.1,11.2,9.9,269.7984664,231.9612916,229.471253,205.5976866,195.3729885,186.7415602,166.9850379,95.39426505,8.431729059,7.249243441,7.17142487,6.425329288,6.105787504,5.836038507,5.218608596,2.981257111,0,0,0,0,0,1,1,1
737973.5889,106,88.4,81.1,77.3,71.6,63.9,58.5,29.9,13.9,13.4,11.5,13.1,12,11.1,11.2,9.9,269.5441795,227.0806,216.6963545,199.7876343,189.3151425,172.1902698,157.3047458,82.67502971,8.423782094,7.096712295,6.772184341,6.243753807,5.916467981,5.38128226,4.916080561,2.583756163,0,0,0,0,0,1,1,1
737973.5993,105.6,89.1,75.4,78.2,70.6,63.4,56.7,29.1,14,13.5,11.3,13.1,12.1,11.2,11.3,10,267.985947,228.4133899,202.3192527,202.1137517,186.2817656,170.4806989,152.1419314,80.28855888,8.375084286,7.138364583,6.322871826,6.316449517,5.82166903,5.327854831,4.754732527,2.509174289,0,0,0,0,0,0,0,0
737973.6097,106,88.1,76.3,77.1,72,63.7,56.4,29.7,14,13.5,11.4,13,12,11.2,11.4,9.9,269.0010453,225.8498278,204.3017107,199.6796556,190.372769,171.2873899,151.017254,82.12201948,8.406808091,7.058248258,6.38482751,6.24037926,5.949520875,5.3530655,4.719584162,2.566473513,0,0,0,0,0,0,0,0
737973.6201,105.5,88.1,79.6,76.6,70.4,63.2,56.2,29.5,14,13.5,11.5,13,12.3,11.3,11.2,10,267.7321724,225.8498278,212.6884072,198.3847162,184.9821806,169.5832463,151.1201148,81.39218169,8.367153335,7.058248258,6.646928157,6.199909874,5.781054461,5.299807684,4.722798762,2.543664657,0,0,0,0,0,0,0,0
737973.6306,105.7,88,76.7,77.5,72,63.6,55.9,29,14,13.5,11.5,13.1,12.2,11.2,11.4,10,268.2397216,225.5934715,204.9397089,200.3045493,189.5802584,171.0184929,149.6784486,80.01265318,8.383015237,7.050236625,6.404766201,6.259908409,5.924753373,5.344661944,4.677743877,2.500551696,0,0,0,0,0,0,0,0
737973.641,106.9,90.4,79.5,77.8,72.1,63.9,55.8,29.4,14.1,13.5,11.4,13.1,12.3,11.3,11.4,10,270.7393539,231.7460208,212.8700655,201.0799217,189.4490799,171.4615417,149.4106875,81.11627599,8.461133631,7.242515806,6.652605334,6.284140313,5.920653787,5.358508086,4.66937582,2.535042065,0,0,0,0,0,0,0,0
737973.6514,106.3,87.6,80.2,78.4,71.3,62.8,57.4,29.4,13.9,13.5,11.6,13.1,12.2,11.3,11.3,10.1,270.3070403,224.5680467,213.8405624,202.6306666,187.737117,168.5099346,154.0202269,80.94075617,8.447622987,7.018190095,6.682935258,6.33260412,5.867151604,5.266264598,4.813432929,2.529556728,0,0,0,0,0,0,0,0
737973.6618,105.6,89.2,78.6,77.1,70.6,63.8,55.9,30.2,14,13.5,11.6,13,12.2,11.3,11.5,10,267.985947,228.6697462,209.5744165,199.6796556,185.8939756,171.1932138,149.3628387,83.32352159,8.375084286,7.146376216,6.549609867,6.24037926,5.809549835,5.350122314,4.667880452,2.604022801,0,0,0,0,0,0,0,0
737973.6722,105.6,87.4,78.5,75.2,72.3,63.3,56.7,30.2,14.1,13.5,11.5,12.9,12.2,11.3,11.4,10,267.4469203,224.0553342,209.7492458,195.159289,190.3701762,169.8515742,151.8205373,83.32352159,8.358238648,7.00216683,6.555073622,6.099108975,5.949439845,5.308193456,4.744688333,2.604022801,0,0,0,0,0,0,0,0
737973.6826,105.8,88.6,75.7,75.5,71,63.3,56.4,29.6,14,13.6,11.5,13,12.2,11.3,11.2,10,268.4934961,226.6706331,202.267744,195.5358495,186.9471993,169.8515742,151.6579088,81.66808739,8.390946189,7.083900029,6.321262079,6.110877226,5.842465132,5.308193456,4.739605875,2.552287249,0,0,0,0,0,0,0,0
737973.6931,106.4,88,77.8,73.9,69.6,63.9,55.9,29.8,14.2,13.6,11.6,12.9,12.4,11.3,11.4,9.9,268.9319856,225.1356175,207.4413436,191.7855247,182.5007876,171.4615417,149.6784486,82.39852459,8.404649842,7.035927794,6.482947171,5.99367225,5.703506081,5.358508086,4.677743877,2.575114838,0,0,0,0,0,0,0,0
737973.7035,105.3,88.1,79.4,76.1,70.7,63.3,56.7,30.1,14.2,13.6,11.7,13.1,12.4,11.4,11.4,10.2,266.1516738,225.3914535,211.2627209,196.6861445,185.3851391,169.4927691,151.8205373,82.68893949,8.317759665,7.043923166,6.602372675,6.146826193,5.793647701,5.296980096,4.744688333,2.584190871,0,0,0,0,0,0,0,0
737973.7139,105.6,88.8,80.8,75.8,70.3,62.8,56.7,30.3,14.3,13.6,11.7,13,12.1,11.4,11.4,10.2,266.3749975,227.182305,214.9877562,196.3128131,185.4902,168.1539637,151.8205373,83.23836766,8.324738967,7.099890774,6.718787307,6.135158857,5.79693106,5.255139811,4.744688333,2.601361574,0,0,0,0,0,0,0,0
737973.7243,105.9,87.9,79.1,76.7,71.7,64.2,55.6,29.8,14,13.6,11.6,13.1,12.3,11.4,11.3,10.2,268.7472707,224.8797816,210.9075871,198.2368894,188.3980448,171.9026189,149.1903243,81.86479723,8.39887714,7.027932421,6.591274051,6.19529,5.887806887,5.37229261,4.662489039,2.558434816,0,0,0,0,0,0,0,0
737973.7347,105.3,87.9,77.2,76.2,70.7,64,56.2,30.2,14.3,13.6,11.5,13.1,12.4,11.4,11.4,10.2,265.6182503,224.8797816,206.2756914,196.944602,185.3851391,171.3670967,150.4817318,82.96365357,8.30108914,7.027932421,6.446518262,6.154903494,5.793647701,5.355556496,4.702848048,2.592776223,0,0,0,0,0,0,0,0
737973.7451,106,87.5,77.2,75,70.4,63.9,55.8,30.4,14.3,13.6,11.7,13,12.4,11.4,11.4,10.2,267.3839937,223.8564379,205.4090938,194.2409101,184.5984978,171.0993357,149.4106875,83.51308174,8.356272069,6.995950931,6.419435397,6.07040784,5.769063623,5.347188439,4.66937582,2.609946926,0,0,0,0,0,0,0,0
737973.7556,105.4,87.4,78,75.5,70.5,63.7,56.4,30.9,14.3,13.5,11.5,12.9,12.4,11.4,11.4,10.3,265.8704994,224.0553342,208.4132633,195.93785,184.8607116,170.5638135,151.017254,84.70365425,8.308972416,7.00216683,6.513321561,6.123440526,5.777258315,5.330452324,4.719584162,2.647154643,0,0,0,0,0,0,0,0
737973.766,105.4,87.3,77.8,74.8,70.4,64.1,58,30.5,14.2,13.6,11.5,12.9,12.3,11.4,11.4,10.3,266.4044294,223.344766,207.8788703,194.1212076,184.9821806,171.6348578,155.3014314,83.60716682,8.325658772,6.979960186,6.496620736,6.066666906,5.781054461,5.363924553,4.853473074,2.612887269,0,0,0,0,0,0,0,0
737973.7764,105.8,87.2,78.4,75.6,70,63.7,56.1,31,14.2,13.6,11.5,13,12.3,11.4,11.5,10.2,267.4154519,223.0889301,209.4820493,195.7948374,183.9311455,170.5638135,149.8972317,85.16136625,8.3572552,6.971964814,6.54672321,6.118971103,5.74820756,5.330452324,4.684581276,2.661459036,0,0,0,0,0,0,0,0
737973.7868,106.3,85.8,76.7,75.2,70,63.2,56.9,30.5,14.2,13.6,11.6,12.9,12.4,11.4,11.3,10.3,268.67923,219.5072271,204.5083683,195.159289,183.5496427,169.225008,152.6785872,83.60716682,8.396750735,6.860029599,6.391285964,6.099108975,5.736284852,5.288612039,4.77150407,2.612887269,0,0,0,0,0,0,0,0
737973.7972,105.6,87.6,79.3,75.6,69.7,63.1,56.6,30.5,14.3,13.6,11.7,13,12.4,11.4,11.4,10.3,266.3749975,224.1122738,210.9966469,195.7948374,182.7630014,168.9572469,151.5527762,83.60716682,8.324738967,7.003946304,6.594057344,6.118971103,5.711700774,5.280243982,4.736320276,2.612887269,0,0,0,0,0,0,0,0
737973.8076,106.9,86.9,75.8,75.4,70,63.3,56.9,30.8,14.2,13.6,11.5,13,12.3,11.4,11.6,10.2,270.1957638,222.3214223,202.5349405,195.2768616,183.9311455,169.4927691,151.714813,84.61193808,8.444145377,6.947978696,6.329612491,6.102783349,5.74820756,5.296980096,4.741384242,2.644288333,0,0,0,0,0,0,0,0
737973.8181,106.3,87.8,78,74.8,70.4,63.5,55.3,30.5,14.2,13.6,11.5,12.9,12.4,11.4,11.4,10.3,268.67923,224.6239457,208.4132633,194.1212076,184.5984978,170.0282913,148.071882,83.60716682,8.396750735,7.019937049,6.513321561,6.066666906,5.769063623,5.31371621,4.627535534,2.612887269,0,0,0,0,0,0,0,0
737973.8285,105.5,85.6,76.8,75.6,70.6,64.1,56.9,31.1,14.1,13.5,11.5,13,12.4,11.4,11.4,10.3,267.1936561,219.4409223,205.2069054,195.7948374,185.1229253,171.6348578,152.3560594,85.25189797,8.350323649,6.857957445,6.413116613,6.118971103,5.785453008,5.363924553,4.761424447,2.66428833,0,0,0,0,0,0,0,0
737973.8389,105.9,85.5,77.6,74.8,70.1,63.4,57.3,31.1,14.2,13.5,11.6,12.9,12.3,11.3,11.5,10.3,267.6682075,219.1845661,206.9080753,194.1212076,184.1939043,170.1199021,153.1035896,85.25189797,8.365154307,6.849945812,6.466281497,6.066666906,5.756419285,5.316579228,4.784786223,2.66428833,0,0,0,0,0,0,0,0
737973.8493,105.8,85.4,79.8,74.6,69.8,64.1,56.8,31.5,14.1,13.5,11.5,12.9,12.3,11.4,11.4,10.2,267.9534485,218.9282099,213.2228001,193.602167,183.405628,171.6348578,152.0882984,86.53493667,8.374068645,6.84193418,6.663628981,6.050445871,5.73178411,5.363924553,4.75305639,2.704385795,0,0,0,0,0,0,0,0
737973.8597,105.8,85.1,77.1,74.6,71.4,63.9,57,31.3,14.2,13.5,11.6,12.9,12.2,11.4,11.4,10.3,267.4154519,218.1591412,205.5749047,193.602167,188.0004229,171.0993357,152.6238205,85.80014169,8.3572552,6.817899282,6.424617312,6.050445871,5.875380428,5.347188439,4.769792504,2.681422017,0,0,0,0,0,0,0,0
737973.8701,105.8,85.1,76.8,74.5,69.5,64,56.6,31.3,14.3,13.5,11.5,12.9,12.3,11.4,11.5,10.1,266.8794956,218.1591412,205.2069054,193.3426467,182.6173516,171.3670967,151.2332141,86.17162137,8.340505518,6.817899282,6.413116613,6.042335354,5.707148935,5.355556496,4.726333338,2.693031482,0,0,0,0,0,0,0,0
737973.8806,105.8,84.6,77.6,75.3,70,63.3,56.3,31,14.1,13.5,11.7,13,12.4,11.4,11.3,10.1,267.9534485,216.8773601,206.4733897,195.0178737,183.5496427,169.4927691,151.0686197,85.34569528,8.374068645,6.777841119,6.45269672,6.094689472,5.736284852,5.296980096,4.72118944,2.667219679,0,0,0,0,0,0,0,0
737973.891,106.1,84.9,77.7,74.6,70.8,64.5,56.9,31.2,14.2,13.6,11.6,12.9,12.2,11.5,11.5,10.2,268.1737188,217.2047037,207.1747094,193.602167,186.4205875,172.341737,152.0348036,85.71079442,8.380952521,6.788071247,6.474614334,6.050445871,5.826007483,5.386015906,4.751384574,2.67862974,0,0,0,0,0,0,0,0
737973.9014,106.6,85.5,76.8,75.5,70.6,63.8,56.8,30.9,14.3,13.6,11.6,13,12.3,11.5,11.4,10.2,268.897488,218.7397193,204.7750024,195.5358495,185.5076982,170.4713615,152.0882984,84.88665217,8.403571722,6.836043482,6.399618801,6.110877226,5.797477911,5.32756302,4.75305639,2.652873685,0,0,0,0,0,0,0,0
737973.9118,106.2,85,79.4,74.7,70.2,64,56.8,31.6,14.2,13.5,11.6,13,12.4,11.4,11.5,10.4,268.4264744,217.902785,211.7074895,193.4639464,184.0740702,171.3670967,151.7676071,86.43611293,8.388851628,6.80988765,6.616272562,6.046126209,5.752674237,5.355556496,4.743034162,2.70129736,0,0,0,0,0,0,0,0
737973.9222,105.9,84.1,79.9,74.5,69.3,64.1,56.8,31.9,14.3,13.5,11.6,13,12.3,11.4,11.3,10.3,267.1317446,215.5955791,213.04066,192.9459707,182.0918341,171.6348578,152.4102593,87.44487284,8.348388794,6.737782957,6.657936747,6.029938455,5.690725485,5.363924553,4.763118299,2.732823078,0,0,0,0,0,0,0,0
737973.9326,106,84.3,79.1,74.8,70.2,64.3,57.7,32.7,14.3,13.5,11.6,12.9,12.2,11.4,11.5,10.3,267.3839937,216.1082915,210.9075871,194.1212076,184.840752,172.17038,154.1723755,89.6378477,8.356272069,6.753806222,6.591274051,6.066666906,5.776634539,5.380660667,4.818187872,2.801357826,0,0,0,0,0,0,0,0
737973.9431,105,84.4,79,75.3,69.4,64.2,56.7,31.9,14.3,13.5,11.7,13,12.4,11.4,11.4,10.2,264.8615032,216.3646477,210.198425,195.0178737,181.97636,171.9026189,151.8205373,87.63379301,8.277439314,6.761817854,6.569111352,6.094689472,5.687116696,5.37229261,4.744688333,2.738727202,0,0,0,0,0,0,0,0
737973.9535,106.1,84,78.6,73.4,70.2,63,57.4,31.6,14.2,13.5,11.6,12.9,12.3,11.4,11.4,10.3,268.1737188,215.3392228,209.5744165,190.487923,184.4566631,168.6894859,153.6948649,86.62250726,8.380952521,6.729771324,6.549609867,5.953119664,5.764631011,5.271875925,4.803264732,2.707122547,0,0,0,0,0,0,0,0
737973.9639,105.6,84.3,79,75,69,64,58.3,31.5,14.1,13.5,11.6,13,12.3,11.4,11.5,10.2,267.4469203,216.1082915,210.640953,194.2409101,181.3035577,171.3670967,155.7755545,86.53493667,8.358238648,6.753806222,6.582941214,6.07040784,5.666090309,5.355556496,4.868290346,2.704385795,0,0,0,0,0,0,0,0
737973.9743,106,84.2,77.8,75.2,69,64.4,57.2,31.6,14.2,13.5,11.6,13,12.2,11.5,11.3,10.2,267.9209631,215.8519353,207.4413436,194.7588858,181.681081,172.0745405,153.483571,86.80965076,8.373053414,6.745794589,6.482947171,6.086595595,5.677888649,5.377665494,4.796661385,2.712971147,0,0,0,0,0,0,0,0
737973.9847,105.6,85.6,77.4,74.4,69.7,65.4,56.4,31.9,14.4,13.5,11.7,12.9,12.4,11.5,11.5,10.4,265.8420801,219.4409223,205.9412417,193.0831263,182.7630014,174.7465054,150.6988212,87.25670894,8.308084259,6.857957445,6.436066059,6.034224837,5.711700774,5.461169616,4.709632513,2.726942588,0,0,0,0,0,0,0,0
737973.9951,106,83.6,77.6,74.6,69.4,64.6,57.2,31.5,14.4,13.5,11.6,12.9,12.3,11.5,11.5,10.4,266.8490577,214.313798,206.9080753,193.602167,182.3545928,172.6089334,152.8363931,86.16258093,8.339554275,6.697724794,6.466281497,6.050445871,5.69893721,5.394366318,4.776435811,2.692748951,0,0,0,0,0,0,0,0
737974.0056,106,82.8,78.1,74.1,70.5,63.7,57,32.8,14.3,13.4,11.6,12.9,12.2,11.4,11.3,10.4,267.3839937,212.6954036,208.2412459,192.3045653,185.6306697,170.5638135,152.9469152,89.71849697,8.356272069,6.64714681,6.507945682,6.009893285,5.801321011,5.330452324,4.779889842,2.803878273,0,0,0,0,0,0,0,0
737974.016,106.5,83.9,77,74.6,69.9,64,56.9,32.9,14.2,13.4,11.5,12.9,12.3,11.4,11.4,10.4,269.1847413,215.5210672,205.7412984,193.602167,183.6683867,171.3670967,152.3560594,89.99202897,8.412548949,6.735454316,6.429817438,6.050445871,5.739995835,5.355556496,4.761424447,2.812426682,0,0,0,0,0,0,0,0
737974.0264,105.8,83.6,80.1,74.9,68.9,63.8,56.7,32.9,14.2,13.4,11.6,12.9,12,11.4,11.4,10.3,267.4154519,214.7504317,213.5739283,194.380728,182.1761636,170.8315746,151.8205373,90.18609142,8.3572552,6.711370451,6.674602421,6.074777423,5.693360949,5.338820381,4.744688333,2.818491513,0,0,0,0,0,0,0,0
737974.0368,106.2,82.2,78.4,75,69.2,63,56.7,32.5,14.2,13.4,11.6,12.9,12.2,11.4,11.3,10.3,268.4264744,211.1541326,209.0411483,194.6402483,182.2076928,168.6894859,152.1419314,89.08960399,8.388851628,6.59897908,6.532944193,6.08288794,5.694346297,5.271875925,4.754732527,2.784224139,0,0,0,0,0,0,0,0
737974.0472,106.8,83.2,76.9,74.9,69.8,64.6,55.7,32.5,14.3,13.4,11.5,12.9,12.2,11.4,11.4,10.3,269.4019861,213.7229177,205.4741019,194.380728,183.7875283,172.9736633,149.1429264,89.08960399,8.419338274,6.67925863,6.421467026,6.074777423,5.743719242,5.405764838,4.661007763,2.784224139,0,0,0,0,0,0,0,0
737974.0576,106.2,84.9,76.8,74.3,69.3,64,57.4,32.1,14.2,13.4,11.5,12.9,12.3,11.4,11.5,10.3,268.4264744,218.0898523,205.2069054,192.823606,182.0918341,171.3670967,153.3707861,87.99311655,8.388851628,6.815733867,6.413116613,6.026114319,5.690725485,5.355556496,4.793136636,2.749956765,0,0,0,0,0,0,0,0
737974.0681,106,84.2,78.8,74,70,64.2,56.5,32.6,14.1,13.4,11.6,12.8,12.1,11.4,11.5,10.2,268.4599768,216.2917027,210.1076847,192.4405866,184.6986345,171.9026189,150.9660176,89.5567916,8.389898643,6.759538181,6.56627554,6.014144214,5.772193089,5.37229261,4.717982925,2.798824664,0,0,0,0,0,0,0,0
737974.0785,106.1,83.9,77.9,73.7,70,64.1,56.2,32.6,14.1,13.4,11.6,12.8,12.5,11.4,11.5,10.2,268.7132409,215.5210672,207.7079777,191.660422,183.1696238,171.6348578,150.1644282,89.5567916,8.397813641,6.735454316,6.491280008,5.989762549,5.72440852,5.363924553,4.692931688,2.798824664,0,0,0,0,0,0,0,0
737974.0889,106.2,83.3,78.6,72.8,71.1,64.3,57.5,32.7,14,13.4,11.6,12.8,12.3,11.4,11.5,10.3,269.5085944,213.9797962,209.5744165,189.3199284,186.8214921,172.17038,153.6379826,89.6378477,8.422669993,6.687286585,6.549609867,5.916617552,5.838536536,5.380660667,4.801487048,2.801357826,0,0,0,0,0,0,0,0
737974.0993,106,83.4,77,73.3,69.6,64.1,59.4,32.8,14.2,13.4,11.5,12.8,12.4,11.4,11.5,10.4,267.9209631,214.2366747,205.7412984,190.6202026,182.5007876,171.6348578,158.7147159,89.71849697,8.373053414,6.695314541,6.429817438,5.957253661,5.703506081,5.363924553,4.960144881,2.803878273,0,0,0,0,0,0,0,0
737974.1097,106,84,78.4,72.8,69.5,64.3,57.2,32.6,14.2,13.4,11.6,12.8,12.1,11.4,11.5,10.4,267.9209631,215.7779457,209.0411483,189.3199284,183.3793585,172.17038,152.8363931,89.17143296,8.373053414,6.743482271,6.532944193,5.916617552,5.730963139,5.380660667,4.776435811,2.786781454,0,0,0,0,0,0,1,0
737974.1201,105.6,83.7,80.2,73.7,70.6,63.8,55.8,32.8,14.3,13.4,11.6,12.8,12.2,11.4,11.5,10.4,266.3749975,215.0073102,213.8405624,191.660422,185.8939756,170.8315746,149.0956422,89.71849697,8.324738967,6.719398406,6.682935258,5.989762549,5.809549835,5.338820381,4.659530039,2.803878273,0,0,0,0,0,0,0,0
737974.1306,105.4,85.1,77.3,74.3,68.5,63.6,57.5,32.7,14.3,13.4,11.6,12.8,12.3,11.4,11.4,10.4,265.8704994,218.6036093,206.108173,193.2207511,179.9897638,170.2960524,153.962626,89.44496496,8.308972416,6.831789777,6.441282986,6.03852588,5.625031684,5.322084267,4.811632789,2.795329863,0,0,0,0,0,0,0,0
737974.141,106.3,83.6,77.3,74.1,69.5,64.3,58.1,33,14.2,13.4,11.5,12.9,12.1,11.4,11.4,10.3,268.67923,214.7504317,206.5428879,192.3045653,183.3793585,172.17038,155.5691925,90.46021328,8.396750735,6.711370451,6.454868675,6.009893285,5.730963139,5.380660667,4.861841131,2.827058356,0,0,0,0,0,0,0,0
737974.1514,106.2,84.1,79.1,74.7,70,64.5,57.6,32.7,14.3,13.4,11.6,12.9,12.2,11.5,11.5,10.3,267.8884918,216.0348242,210.9075871,193.8616873,184.3141401,172.341737,153.905179,89.6378477,8.37203862,6.751510226,6.591274051,6.058556388,5.76017689,5.386015906,4.80983746,2.801357826,0,0,0,0,0,0,0,0
737974.1618,105.7,83.8,80.6,74.3,69.3,64,58.9,32.4,14.3,13.4,11.7,12.8,12.2,11.5,11.6,10.2,266.6272465,215.2641887,214.4556083,193.2207511,182.4709987,171.0057545,157.0474953,89.00736344,8.332622243,6.727426361,6.702156645,6.03852588,5.702575121,5.344263845,4.908040981,2.781653961,0,0,0,0,0,0,0,0
737974.1722,105.6,82.7,77.7,74.5,70,63.3,56.5,32.5,14.3,13.4,11.6,12.8,12.2,11.4,11.4,10.3,266.3749975,212.4385251,207.1747094,193.7408608,184.3141401,169.4927691,151.2850151,89.08960399,8.324738967,6.639118855,6.474614334,6.054780324,5.76017689,5.296980096,4.727952219,2.784224139,0,0,0,0,0,0,0,0
737974.1826,106.4,83.6,77,71.4,70.2,63.2,58.4,32.5,14.4,13.4,11.7,12.7,12.3,11.4,11.5,10.4,267.8560353,214.7504317,204.8769459,186.0622867,184.4566631,169.225008,156.042751,88.89790096,8.371024292,6.711370451,6.402804735,5.814809885,5.764631011,5.288612039,4.876640758,2.778233045,0,0,0,0,0,0,0,0
737974.1931,106.6,83.7,78.7,72.8,69.1,64,58.2,32.7,14.2,13.4,11.6,12.8,12.3,11.4,11.5,10.3,269.4374969,215.0073102,209.8410506,189.3199284,181.5663165,171.3670967,155.508358,89.6378477,8.420448056,6.719398406,6.557942704,5.916617552,5.674302035,5.355556496,4.859939934,2.801357826,0,0,0,0,0,0,0,0
737974.2035,106.2,83.2,79.9,74.1,70.1,64.1,56.4,32.2,14.3,13.4,11.5,12.8,12.2,11.4,11.5,10.3,267.8884918,213.7229177,213.4899966,192.7006414,184.577446,171.6348578,150.6988212,88.26723841,8.37203862,6.67925863,6.671979393,6.022271436,5.768405714,5.363924553,4.709632513,2.758523608,0,0,0,0,0,0,0,0
737974.2139,106.9,83.6,78.5,74.2,70.3,64.4,57.3,32.5,14.3,13.4,11.7,12.8,12.1,11.4,11.5,10.3,269.6542351,214.7504317,208.8680553,192.9606963,185.4902,172.4381411,153.1035896,89.08960399,8.427221549,6.711370451,6.527534698,6.030398658,5.79693106,5.389028724,4.784786223,2.784224139,0,0,0,0,0,0,0,0
737974.2243,106,84.3,76.1,74,69.8,64.4,57.2,32.2,14.2,13.4,11.5,12.8,12.2,11.3,11.3,10.3,267.9209631,216.5485812,203.33653,192.4405866,183.7875283,172.8031813,153.483571,88.26723841,8.373053414,6.767566136,6.354663728,6.014144214,5.743719242,5.400436944,4.796661385,2.758523608,0,0,0,0,0,0,0,0
737974.2347,105.5,83.8,77.3,75,69.9,64.5,56.9,32.4,14.1,13.3,11.4,12.8,12.2,11.3,11.3,10.2,267.1936561,215.7035522,206.9793215,195.041135,184.0508342,173.0715093,152.6785872,89.00736344,8.350323649,6.74115733,6.46850808,6.095416434,5.751948066,5.408822716,4.77150407,2.781653961,0,0,0,0,0,0,0,0
737974.2451,105.9,84.2,77.5,74.6,69.3,64.5,57,31.7,14.2,13.3,11.5,12.7,12.2,11.3,11.3,10.2,267.6682075,216.7331635,207.0772808,194.4012127,182.4709987,173.0715093,152.9469152,87.08436484,8.365154307,6.773334692,6.471569499,6.075417611,5.702575121,5.408822716,4.779889842,2.721556499,0,0,0,0,0,0,0,0
737974.2556,106.6,83.6,76.7,75.1,70.3,64.2,56.9,32.1,14.2,13.3,11.4,12.7,12.1,11.3,11.4,10.3,269.4374969,215.1887466,205.372755,195.7041699,185.4902,172.2665255,152.3560594,87.99311655,8.420448056,6.725068649,6.418299738,6.116137568,5.79693106,5.383665401,4.761424447,2.749956765,0,0,0,0,0,0,0,0
737974.266,105.7,84.2,80.1,75.8,70.5,64.5,57,33.1,14.1,13.3,11.5,12.7,12,11.3,11.3,10.2,267.7001844,216.7331635,214.0243896,197.52831,186.4066696,173.0715093,152.9469152,90.93036203,8.366153647,6.773334692,6.688680218,6.173145508,5.825572524,5.408822716,4.779889842,2.841751423,0,0,0,0,0,0,0,0
737974.2764,106.8,83.8,79.2,74.3,71.4,64.4,58.3,32.4,14,13.3,11.5,12.7,12.2,11.3,11.5,10.1,271.0312419,215.7035522,211.6196212,193.6194384,188.0004229,172.8031813,155.7755545,89.20001701,8.470255699,6.74115733,6.613526508,6.050985637,5.875380428,5.400436944,4.868290346,2.787674761,0,0,0,0,0,0,0,0
737974.2868,106.5,84.8,76.5,74.2,69.7,64.2,57.4,32.7,14,13.3,11.5,12.7,12,11.3,11.4,10.1,270.2699181,218.2775803,204.4053159,193.358847,184.2914166,172.2665255,153.6948649,90.02594309,8.446462846,6.821600735,6.388065377,6.042841645,5.759466736,5.383665401,4.803264732,2.813486564,0,0,0,0,0,0,0,0
737974.2972,107,84.6,80.3,74,70.5,64,57,32.4,14.1,13.3,11.5,12.7,12.1,11.3,11.3,10.1,270.9926181,217.7627747,214.5587826,192.8376641,186.0179104,171.7298697,152.9469152,89.20001701,8.46904863,6.805512054,6.705381042,6.026553662,5.81342304,5.366893858,4.779889842,2.787674761,0,0,0,0,0,0,0,0
737974.3076,105.7,84.8,79.8,74.6,70.8,63.3,57.4,31.8,14,13.3,11.4,12.8,12.2,11.3,11.3,10,268.2397216,218.2775803,213.6733488,194.0009157,186.4205875,169.8515742,154.0202269,87.7380128,8.383015237,6.821600735,6.677709505,6.062907546,5.826007483,5.308193456,4.813432929,2.741984274,1,0,0,0,0,0,0,0
737974.3181,104.5,83.6,79.1,75.5,69.8,63.9,57,32,14.1,13.3,11.5,12.8,12,11.3,11.2,10.2,264.6610148,215.1887466,211.3524247,196.3414093,184.5558232,171.4615417,153.2712908,87.9085071,8.271173662,6.725068649,6.605176095,6.136052543,5.76772996,5.358508086,4.790027214,2.747312554,1,0,0,0,0,0,0,0
